Rank,Min Steps,Average Steps,Max Steps,Min Time,Average Time,Max Time,Count
23,1271,72176.80859375,666486,0.28800000000000003,8.336957031250003,56.631,256
24,1105,13192.2421875,112743,0.117,2.0078359375000012,10.353,256
25,555,6186.359375,28987,0.056,1.1325898437500002,5.099,256
26,89,2385.6953125,10098,0.015,0.5151796875000002,2.5300000000000002,256
