Rank
49,243397
51,196150,236506,243397
54,68729,122420,195991,236093,243194,318074,430625
57,68177,88580,98378,112076,121801,154730,195246,224679,235924,240442,243149,265212,317706,428986,471417
60,23210,28112,29225,31191,31560,34868,43419,43673,45016,46115,49215,49463,50612,50939,51071,52746,53105,53445,54789,56773,59527,62270,63108,63849,67090,68131,68780,68969,69023,69123,72062,74895,79092,79359,79373,79847,79858,80195,81239,83002,83239,86769,91852,91868,96550,101896,102187,102912,103922,104987,109466,110650,112341,115461,116127,117961,119159,120794,124459,128217,128434,141165,146381,147464,150810,152661,156730,158412,159138,163486,164589,178969,179429,183415,183617,184150,192147,193556,201595,201987,203450,204544,212843,213000,214956,217016,219633,220760,225451,227283,228868,229441,236175,240726,241544,266647,266985,280222,291865,293762,299587,325627,378005,389011,393101,394134,417911,468227,472468,481749,508153,510171,511546,553725,587072,619137,624425,629008,695599,844665,874161
63,20435,20501,20593,20778,20825,21477,21513,21720,21996,22484,23338,24227,24536,25338,25759,26260,26560,26801,27016,28217,29035,29163,29901,30686,32274,33319,33485,34348,34412,36448,36753,36792,38073,38476,39289,39473,39580,39793,40080,41159,41163,41417,41590,41811,42351,43289,43360,43615,44075,45248,45564,46596,47057,47660,48280,48303,49429,50815,51989,52062,52129,53077,54107,55065,55546,56398,58103,58308,58400,58680,59212,60685,62169,62221,62526,62698,62865,62969,63915,66470,68691,69477,70188,71155,71384,74436,75071,75502,75587,76853,77956,78302,78479,79275,80439,81262,81453,82782,82903,85130,86427,87672,88416,89024,89987,91451,91963,92183,92555,93711,96525,97655,99211,99881,100439,100548,101685,105418,106153,106236,110012,110424,110453,116432,116670,117486,119269,120185,123976,125958,138171,140364,140969,147377,170523,174066,179315,186772,197585,208801,214129,219720,241193,255095,292911,325956,431565,511004,645274
66,406,470,563,705,722,745,811,859,877,1008,1260,1371,1540,1568,1589,1620,1660,1719,1734,1755,1856,1974,2086,2160,2297,2358,2589,2714,2794,2990,3190,3390,3459,3900,3982,4089,4654,4818,4868,5007,5249,5666,5885,6109,6451,6518,7697,8229,8307,8569,8570,8736,8845,9036,9660,9745,9793,12737,12903,16266,17130,18798,20029,20035,20036,20039,20046,20091,20172,20193,20320,20418,20927,22099,22425,22882,22886,23115,23198,23207,23564,23594,23719,23798,23813,24091,24461,25044,25277,25792,26085,26600,26754,26970,27165,27195,27264,27313,27418,27735,28040,29938,30956,31754,32506,32930,33403,33907,33960,35302,35595,36483,37790,38112,38461,38915,39124,40247,40263,40724,40996,41298,41452,41774,41990,43986,44223,44883,46651,47804,49854,51598,53825,54051,54959,56812,57327,58383,58459,62143,63699,63710,65192,66865,68332,69378,69459,72261,73224,76923,78080,78841,142459
69,8,9,9,9,9,9,9,9,10,11,11,11,12,13,14,14,15,15,16,17,17,17,17,17,17,18,19,19,20,21,21,21,21,21,22,22,22,23,24,25,25,25,26,26,26,26,26,27,27,27,27,27,27,28,28,29,29,29,30,30,31,32,32,32,32,33,33,34,34,35,35,36,36,36,37,37,37,37,38,38,38,39,40,44,44,44,44,44,46,48,48,52,53,53,53,53,55,56,58,58,59,59,59,60,62,62,62,62,63,64,67,68,69,70,72,75,75,76,79,80,80,83,86,87,87,88,93,94,97,102,110,111,115,118,122,124,134,134,134,138,139,140,151,153,178,184,194,205,217,232,278,374,401
