Rank
53,675.63
54,441.806,510.43,667.244,948.51,960.273,1148.301
55,362.78700000000003,407.921,418.289,430.476,530.635,588.824,741.226,832.7520000000001,888.057,1091.348
56,251.232,281.007,284.211,307.248,329.701,351.149,386.244,413.81,422.09000000000003,426.634,456.809,558.0360000000001,643.934,658.149,763.746,1214.374
57,107.60300000000001,190.75900000000001,240.113,254.734,279.838,291.36,300.095,300.671,312.16200000000003,387.635,395.777,408.369,441.459,601.9540000000001,602.912,636.368
58,97.992,169.99,173.89600000000002,183.037,234.151,244.25900000000001,244.27100000000002,253.822,293.796,313.657,334.706,375.269,422.389,423.575,481.148,529.785
59,75.403,136.824,145.39000000000001,168.85,175.018,197.91400000000002,198.598,236.342,240.693,248.841,267.354,306.73,344.087,405.634,479.132,499.66
60,60.802,70.668,93.874,106.434,142.178,146.472,169.877,173.291,182.911,198.229,204.035,239.959,279.63800000000003,301.745,387.53700000000003,426.601
61,42.661,49.81,49.854,70.09700000000001,80.178,84.886,110.336,140.167,147.44,161.493,171.1,179.39000000000001,187.548,233.181,248.779,378.906
62,33.168,36.405,38.375,42.299,49.739000000000004,50.976,69.64,85.732,102.683,115.436,117.136,130.898,159.412,159.567,177.487,184.591
63,6.049,6.801,13.659,15.854000000000001,20.522000000000002,27.698,30.406000000000002,36.977000000000004,43.186,59.042,64.196,66.181,74.313,76.76,146.605,175.835
