Rank
54,169.752,171.544,191.296
55,140.663,158.348,164.721
56,37.288000000000004,138.973,150.506,153.851,229.839
57,31.578,89.26,120.44500000000001,122.263,134.832
58,30.103,62.728,84.24,120.156,126.71000000000001
59,20.406,52.318,78.839,98.729,103.34700000000001
60,17.547,40.95,71.513,78.022,98.61
61,12.237,39.377,39.71,67.21600000000001,69.636
62,5.908,8.637,24.203,43.216,68.199
63,3.051,4.907,7.454,7.781000000000001,43.556
