Rank
53,174.381,429.408
54,160.54,167.189,425.801
55,79.41,153.931,170.536,176.229,179.991
56,76.007,129.787,146.999,169.91400000000002,179.08
57,70.569,84.73100000000001,106.273,166.12,174.471
58,50.54,63.227000000000004,102.7,156.77100000000002,163.675
59,41.578,54.471000000000004,89.575,99.602,157.393
60,31.046,47.417,81.663,97.992,115.83
61,13.997,15.941,78.91,87.32300000000001,91.521
62,5.849,13.942,29.514,32.19,49.891
63,1.116,2.476,24.746000000000002,25.498,37.331
