Rank
49,19918,96365,126869,196384,268389,343859,510145
51,19918,38685,53028,96365,126869,196384,226030,268389,343859,510145
54,19656,38674,52799,64265,77693,96325,103045,113738,126867,165121,194696,226025,267870,343546,491193,510143
57,19654,25732,28538,38523,45899,45905,52342,53877,55674,57123,60883,73077,83139,84960,95836,102763,104401,113026,113749,125522,141251,144828,164793,179599,183626,194673,225251,263841,267552,274042,342491,353545,368457,489321,590799,702444,790413,895975,986474
60,11908,14964,15060,15575,15594,19651,21543,23130,26426,27479,29304,32590,35788,36369,38053,38104,39247,39261,40138,41142,41194,42376,42679,44027,44690,46500,47673,47842,48467,49360,51487,51769,51986,52036,52558,54018,55507,56644,56990,57663,62449,62479,66763,66973,68209,70888,72657,72996,75022,81744,82591,83027,85771,86875,90772,92631,93747,94790,94860,97411,97651,100657,100665,101131,107887,109028,112912,118350,119692,119775,122712,123628,123990,124682,125809,129973,132776,135935,138937,140390,143237,143569,151640,152711,153112,158993,161906,163075,171468,173383,178850,180244,184875,193651,199543,201819,211286,219550,230122,232944,247928,248511,267301,272880,275483,276347,280915,283942,292608,305602,315462,335279,339513,355470,364279,390571,410716,411124,440926,557037,581565,623440,653618,667645,807395
63,10875,11047,11140,12219,13945,14283,15019,15533,15809,16790,18171,20012,20156,21113,21312,21365,21559,21919,22831,23043,25905,26974,27287,27438,27495,29232,30755,31300,32234,32318,32330,33244,33531,33805,34709,34836,35082,35685,35833,36411,36734,37246,37512,38501,38920,39016,40027,40109,40711,41353,41746,41897,41944,42190,42467,42568,42985,44549,45195,46144,46172,46544,47053,47257,47682,48365,48616,48947,49163,49217,49469,52925,52978,53278,54115,54230,54287,54543,54620,55868,58178,58261,58792,60509,60740,61150,61701,62555,62685,63867,64515,65427,71330,71879,72740,73668,75121,76753,77831,78281,81688,83077,84539,86605,86777,102757,106578,114343,114894,116576,119786,120239,123394,124746,125003,125579,126200,128716,129408,135917,137141,141727,144570,155201,164801,166703,171363,178468,190507,198105,205487,218584,253309,265854,318611,361187,446738,533032,581182,934872
66,3538,4038,4984,6182,6807,7148,7302,7321,7652,7738,8093,8265,8543,8549,8646,8931,9238,10013,10112,10135,10224,10274,10859,11316,11420,11926,12550,12966,14015,14051,14063,14083,14338,14494,14538,14658,15143,15499,15773,15837,16116,17290,17553,17937,18113,18753,18985,19697,20052,20381,20450,20573,20960,20982,21253,21410,21448,21633,21764,22436,22701,22886,23057,23116,23549,23982,25319,25899,25975,26245,26523,26601,26682,26896,27203,27267,27547,27577,27989,28223,28906,29033,30867,31092,32202,32907,33223,33318,35292,35321,35903,35914,35922,36177,36305,36668,37081,37554,39077,41918,42391,42863,43566,43653,43952,43982,44241,44491,44694,45709,46024,46358,46532,46685,47086,50467,50784,51466,52315,52467,53151,54181,55836,56896,58237,58307,59444,59919,61286,61598,64286,64957,65054,66059,73822,74810,76072,84977,85069,85621,92358,100637,133039,218065
69,113,206,268,639,646,802,886,953,1054,1306,1396,1694,1978,2004,2081,2391,2420,2497,2749,2807,2877,2887,3168,3192,3474,3661,3881,3932,3975,4143,4146,4238,4293,4304,4340,4367,4373,4591,4592,5079,5197,5201,5319,5359,5390,5649,5762,5791,5930,6116,6176,6268,6476,6521,6631,6722,6815,7550,8081,8348,8727,8780,9021,9149,9317,9327,9358,9378,9428,9633,9748,9786,10155,10234,10261,10576,10660,10782,10907,11015,11509,11736,11805,12452,12909,13003,13421,13641,13690,13905,14026,14120,14583,15318,15383,15694,15695,16664,16839,16876,17136,17240,17670,17794,17813,18092,18284,19064,19207,19761,20071,20333,20402,20543,20624,20755,21265,21409,21545,23849,24745,26327,26378,26562,26673,27626,28190,28863,29259,29291,30129,31346,31488,33112,36046,37732,43904,48894,50023,50081,51357,52158,55333,75165
