Rank
51,238234
54,237738
57,101094,126543,237702
60,41305,56069,79121,99942,122546,136848,167830,168629,275864,444887,498592,609579,677328,2842124
63,26691,37118,38979,47500,50896,52447,52627,61612,65539,74676,93029,107850,127950,239647,250977
66,5163,7756,10907,10952,12271,12276,15644,18329,19046,23103,25117,34501,45708,46189,64523,104615
69,78,740,2548,2631,3077,3996,4567,4673,6438,6866,7339,9316,10878,10944,14178,16108
