Rank
23,3776,4028,4822,6364,7399,8598,9299,9301,9493,10211,10341,11128,11234,11364,11496,11563,12376,12790,13664,14602,15677,16186,16215,16300,17018,17093,17830,19722,19908,20605,20686,21667,23092,24229,25243,25869,26631,27603,28163,29915,30763,31089,31112,31726,31857,32003,32449,32654,34116,34918,37496,38789,40213,40949,42509,42744,42845,43056,44043,45627,56635,66000,66932,68728,74543,79806,80313,81904,83583,90182,93480,94315,95186,101987,103047,106197,113435,116421,118822,130509,132186,132796,135031,142583,149535,153732,187075,192297,206019,222804,232486,346790,416505,474503,529100,584592,672596,855238
24,1792,2447,2719,3732,3997,4137,4327,4444,4713,4825,5779,5825,5864,5873,6211,6462,6471,6537,6604,6630,6756,6773,6845,6930,6937,6954,7136,7173,7525,7571,7730,7972,8533,8630,8689,8906,9044,9143,9274,9501,9665,9746,9760,10303,10350,10669,10738,10758,10778,10803,10874,11423,11464,11851,12229,12584,12593,12633,12678,13194,13211,13446,13463,13519,13530,13577,13784,13975,14070,14160,14283,14342,14349,14607,14680,14810,15101,15219,15266,15311,15667,15875,16017,16241,17953,18515,18928,19300,19794,19915,20295,20816,21149,21873,22433,22469,26169,26396,26607,36489,105868,105897,106937,106958,107586,108539,109059,110813,110878,111427,112233,112603,113215,113467,113585,114077,115105,115671,115917,117957,119798,121877,126401,205901,206963,209066,211441,213514,214082,215109,217961,218361,219818,221931,305933,306981,309070,311496,314086,315113,317977,319822,321935,405937,406985,409078,411504,414096,415117,417981,419826,505945,511510,514100,517999,519838,520237,611518,614104,619843,621889,711522,714115,719847,811526,815612,819851,911559,919855
25,231,437,493,843,1109,1402,1432,1877,1963,2010,2061,2145,2152,2315,2368,2491,2572,2693,2750,2872,2936,2967,3035,3159,3261,3330,3339,3404,3637,3661,3666,3870,3891,3902,3970,4019,4205,4320,4409,4443,4544,4559,4680,4771,4953,4982,4991,5017,5063,5082,5129,5160,5218,5270,5466,5483,5497,5614,5657,5714,5752,5925,6025,6086,6107,6247,6297,6350,6371,6396,6479,6602,6710,7025,7293,7422,7949,8041,8228,8255,8257,8469,8537,8570,8758,8798,8896,8936,9369,9742,9803,10784,11005,12281,13505,13911,14407,15680,15785,15864
26,47,73,110,160,243,256,268,349,372,395,440,468,477,491,501,534,565,621,693,745,753,929,935,948,963,1004,1024,1063,1105,1226,1231,1235,1295,1320,1382,1387,1401,1411,1430,1493,1506,1595,1610,1638,1704,1709,1763,1846,1905,1924,1957,2039,2073,2104,2194,2214,2220,2276,2326,2333,2374,2430,2475,2682,2705,2721,2726,2910,2982,2997,3046,3048,3164,3187,3271,3312,3482,3589,3640,3677,3698,3717,3765,3980,4119,4171,4291,4403,4473,4479,4550,4617,4631,4826,5371,5389,5742,6595,7351,8978
