Rank,Min Steps,Average Steps,Max Steps,Min Time,Average Time,Max Time,Count
23,3776,91350.5306122449,855238,0.149,2.12138775510204,13.953,98
24,1792,143455.2071005917,919855,0.069,3.0154970414201174,18.974,169
25,231,5694.07,15864,0.013000000000000001,0.25934999999999997,0.683,100
26,47,2298.43,8978,0.004,0.12107999999999994,0.47100000000000003,100
